year;region;region_oktmo;city;city_oktmo;air_general_level;air_standard_index;air_repeatability;air_qcp;air_solid_emissions;air_so_emissions;air_no_emissions;air_co_emissions;air_population;air_stantions
2013;Свердловская область;65000000;КАМЕНСК-УРАЛЬСКИЙ;65740000;2;No substance;24 % Тв.НF, ст. 2;NO2, ВВ, Тв.НF;16.1;6.0;4.2;8.4;174.0;2
2013;Свердловская область;65000000;КРАСНОТУРЬИНСК;65745000;4;No substance;No substance;NO2, Ф, Фенол, НF, Тв.НF, БП;22.9;4.3;5.6;12.3;65.0;2
2013;Свердловская область;65000000;НИЖНИЙ ТАГИЛ;65751000;3;БП;No substance;Ф, БП;11.4;6.7;11.8;90.2;361.9;4
2013;Свердловская область;65000000;ПЕРВОУРАЛЬСК;65753000;2;No substance;No substance;NO2, БП;1.5;0.2;1.8;2.2;149.8;2
2013;Смоленская область;66000000;СМОЛЕНСК;66701000;2;Ф;No substance;ВВ, БП;0.3;0.2;3.3;0.9;330.5;2+2
2013;Ставропольский край;07000000;КИСЛОВОДСК;07715000;1;No substance;No substance;No substance;0.001;-9.0;0.2;0.23;118.9;1
2013;Ставропольский край;07000000;МИНЕРАЛЬНЫЕ ВОДЫ;07721000;-9;No substance;No substance;No substance;0.12;0.13;0.15;0.41;80.0;1
2013;Ставропольский край;07000000;НЕВИННОМЫССК;07724000;1;No substance;No substance;БП;1.6;1.05;4.98;2.31;118.4;2+1
2013;Ставропольский край;07000000;ПЯТИГОРСК;07727000;1;No substance;No substance;No substance;0.05;0.2;0.31;0.4;132.2;1
2013;Ставропольский край;07000000;СТАВРОПОЛЬ;07701000;2;No substance;No substance;БП, Ф;0.12;0.001;1.7;1.2;369.1;4
2013;Тамбовская область;68000000;ТАМБОВ;68701000;2;No substance;No substance;БП, NO2;1.6;0.2;1.5;1.2;282.0;3+1
2013;Тверская область;28000000;ТВЕРЬ;28701000;3;No substance;No substance;БП, Ф;0.9;0.5;2.0;1.8;408.9;1
2013;Томская область;69000000;ТОМСК;69701000;3;No substance;No substance;Ф;3.4;2.1;8.4;10.3;521.6;6
2013;Тульская область;70000000;НОВОМОСКОВСК;70724000;3;No substance;No substance;NO2, Ф;1.4;0.0;3.5;3.6;128.9;3
2013;Тульская область;70000000;ТУЛА;70701000;3;No substance;No substance;БП, Ф;4.4;1.8;3.2;50.6;493.8;5
2013;Тульская область;70000000;ЯСНАЯ ПОЛЯНА;70648408;3;NO2, Ф;No substance;NO2, Ф;0.2;0.0;1.9;0.9;0.8;2
2013;Тюменская область;71000000;ТОБОЛЬСК;71710000;1;No substance;No substance;No substance;0.3;0.07;4.2;2.8;98.2;3
2013;Тюменская область;71000000;ТЮМЕНЬ;71701000;3;No substance;No substance;ВВ, Ф, БП, NO2;1.2;1.04;18.0;66.5;634.2;5
2013;Удмуртская Республика;94000000;ИЖЕВСК;94701000;3;No substance;No substance;Ф, БП;0.8;0.17;7.7;2.6;645.0;4+2 м
2013;Удмуртская Республика;94000000;САРАПУЛ;94740000;-9;No substance;No substance;No substance;0.2;0.04;0.2;0.3;104.2;1
2013;Ульяновская область;73000000;ДИМИТРОВГРАД;73705000;3;No substance;No substance;NO2, Ф;0.3;0.1;0.5;0.5;120.0;1
2013;Ульяновская область;73000000;НОВОУЛЬЯНОВСК;73715000;3;No substance;No substance;NO2, Ф;1.7;0.01;0.7;1.4;19.6;1
2013;Ульяновская область;73000000;УЛЬЯНОВСК;73701000;3;No substance;No substance;NO2, Ф, БП, NH3;1.0;0.6;6.4;32.3;638.1;4
2013;Хабаровский край;08000000;КОМСОМОЛЬСК-НА-АМУРЕ;08709000;3;БП;No substance;ВВ, Ф, БП;2.8;1.7;6.1;17.4;257.9;4
2013;Хабаровский край;08000000;НИКОЛАЕВСК-НА-АМУРЕ;08631101;-9;No substance;No substance;ВВ, NO2;0.1;0.1;0.7;1.4;21.4;1
2013;Хабаровский край;08000000;ХАБАРОВСК;08701000;3;No substance;No substance;ВВ, Ф, БП;16.4;11.8;17.6;44.9;593.6;4
2013;Хабаровский край;08000000;ЧЕГДОМЫН;08614151;4;БП;No substance;ВВ, БП, Ф;8.3;0.8;0.5;7.1;12.6;1
2013;Ханты-Мансийский автономный округ – Югра;71800000;БЕЛОЯРСКИЙ;71811151;3;No substance;No substance;Ф, Фенол;0.06;0.03;2.7;6.2;20.2;1
2013;Ханты-Мансийский автономный округ – Югра;71800000;БЕРЕЗОВО;71812000;3;No substance;No substance;Ф, Фенол;0.32;0.1;7.5;9.3;7.4;1
2013;Ханты-Мансийский автономный округ – Югра;71800000;НЕФТЕЮГАНСК;71874000;3;No substance;No substance;Ф, Фенол;0.04;0.01;0.22;0.2;125.9;1
2013;Ханты-Мансийский автономный округ – Югра;71800000;НИЖНЕВАРТОВСК;71875000;3;No substance;No substance;NO2, Ф, Фенол;1.7;0.2;1.4;11.0;263.2;2
2013;Ханты-Мансийский автономный округ – Югра;71800000;РАДУЖНЫЙ;71877000;3;No substance;No substance;Ф, Фенол;0.02;0.007;0.1;0.14;43.6;1
2013;Ханты-Мансийский автономный округ – Югра;71800000;СУРГУТ;71876000;3;No substance;No substance;NO2, Ф, Фенол;0.3;0.24;41.4;25.1;325.5;2
2013;Ханты-Мансийский автономный округ – Югра;71800000;ХАНТЫ-МАНСИЙСК;71871000;4;No substance;No substance;Ф, Фенол;0.04;0.01;0.22;0.5;91.0;1
2013;Челябинская область;75000000;ЗЛАТОУСТ;75712000;4;No substance;No substance;NO2, БП, Ф;0.3;0.1;1.8;8.8;175.8;2
2013;Челябинская область;75000000;МАГНИТОГОРСК;75738000;4;БП;27 % ВВ, ст. 36;ВВ, NO2, БП, Ф;27.6;16.6;28.5;176.6;412.0;5
2013;Челябинская область;75000000;ЧЕЛЯБИНСК;75701000;3;No substance;No substance;БП, Ф;19.9;18.2;29.2;152.0;1156.0;8
2013;Чувашская Республика;97000000;НОВОЧЕБОКСАРСК;97710000;3;No substance;No substance;БП, Ф;0.24;0.03;1.03;0.4;123.9;2
2013;Чувашская Республика;97000000;ЧЕБОКСАРЫ;97701000;3;No substance;No substance;БП, Ф;0.7;0.3;3.2;2.4;464.9;4
2013;Ямало-Ненецкий автономный округ;71900000;САЛЕХАРД;71951000;-9;ВВ;No substance;БП, Ф;0.2;0.2;1.3;4.2;46.7;1
2013;Ярославская область;78000000;ПЕРЕСЛАВЛЬ-ЗАЛЕССКИЙ;78705000;1;No substance;No substance;NO2;-9.0;-9.0;-9.0;-9.0;40.9;1
2013;Ярославская область;78000000;РЫБИНСК;78715000;1;No substance;No substance;БП;0.3;0.3;1.7;8.6;196.6;2
2013;Ярославская область;78000000;ЯРОСЛАВЛЬ;78701000;3;No substance;No substance;БП, NO2, Ф;1.5;12.7;12.4;36.2;599.2;5
2013;г. Москва;45000000;МОСКВА;45000000;4;No substance;No substance;БП, NO2, NH3, Ф;1.3;17.3;36.5;7.0;11979.5;16+1
2013;г. Санкт-Петербург;40000000;САНКТ-ПЕТЕРБУРГ;40000000;3;No substance;No substance;NO2, Ф, БП;1.9;5.6;27.7;19.1;5028.0;9+11
2014;Алтайский край;01000000;БАРНАУЛ;01701000;3;No substance;No substance;ВВ, NO2, БП;12.6;12.4;13.4;41.4;632.8;5+1
2014;Алтайский край;01000000;БИЙСК;01705000;2;No substance;No substance;NO2, Cажа, БП;5.7;8.3;5.2;23.0;214.2;3+эп
2014;Алтайский край;01000000;ЗАРИНСК;01706000;1;No substance;No substance;Ф;3.2;6.98;5.2;23.9;47.6;1
2014;Амурская область;10000000;БЛАГОВЕЩЕНСК;10701000;4;БП;No substance;NО2, БП;15.1;10.9;9.0;26.0;224.6;1
2014;Амурская область;10000000;ЗЕЯ;10712000;1;No substance;No substance;No substance;0.2;0.2;0.3;2.5;23.9;1
2014;Амурская область;10000000;ТЫНДА;10732000;1;No substance;No substance;NО2;3.1;0.96;1.0;5.4;33.8;1+эп
2014;Архангельская область;11000000;АРХАНГЕЛЬСК;11701000;2;БП;No substance;БП, Ф;1.63;1.7;5.1;18.4;357.4;3
2014;Архангельская область;11000000;КОРЯЖМА;11708000;1;No substance;No substance;БП;2.57;0.15;5.0;6.4;38.0;1
2014;Архангельская область;11000000;НОВОДВИНСК;11715000;1;No substance;No substance;No substance;13.0;20.2;4.2;3.4;39.6;2
2014;Архангельская область;11000000;СЕВЕРОДВИНСК;11730000;1;No substance;No substance;No substance;7.4;22.4;7.0;7.7;188.4;2
2014;Астраханская область;12000000;АКСАРАЙСКИЙ;12630404;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2014;Астраханская область;12000000;АСТРАХАНЬ;12701000;2;No substance;No substance;NO2, Ф;1.74;44.3;4.6;53.5;504.5;5
2014;Астраханская область;12000000;БУЗАН;12630412;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2014;Астраханская область;12000000;ДОСАНГ;12630406;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1+1
2014;Астраханская область;12000000;КОМСОМОЛЬСКИЙ;12630406;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2014;Астраханская область;12000000;НАРИМАНОВ;12640101;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2014;Астраханская область;12000000;СЕИТОВКА;12630444;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2014;Белгородская область;14000000;БЕЛГОРОД;14701000;1;No substance;No substance;No substance;1.6;0.7;13.7;34.8;380.0;4
2014;Белгородская область;14000000;ГУБКИН;14730000;1;No substance;No substance;NO2;6.7;14.8;4.1;9.8;88.0;2
2014;Белгородская область;14000000;СТАРЫЙ ОСКОЛ;14740000;1;No substance;No substance;NO2;13.4;3.0;14.6;42.6;221.0;3+эп
2014;Брянская область;15000000;БРЯНСК;15701000;1;No substance;No substance;NO2;0.9;0.3;3.5;17.4;411.0;4
2014;Владимирская область;17000000;ВЛАДИМИР;17701000;1;No substance;No substance;ВВ, Ф;0.4;0.3;6.0;26.7;351.6;4
2014;Волгоградская область;18000000;ВОЛГОГРАД;18701000;2;No substance;No substance;HF;5.4;2.8;15.3;70.3;1014.9;4
2014;Волгоградская область;18000000;ВОЛЖСКИЙ;18710000;2;No substance;No substance;NO2;1.3;5.8;7.1;42.8;315.6;1
2014;Волгоградская область;18000000;СВЕТЛЫЙ ЯР;18649151;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2014;Вологодская область;19000000;ВОЛОГДА;19701000;1;No substance;No substance;NO2;0.5;0.3;2.8;15.6;314.9;2
2014;Вологодская область;19000000;ЧЕРЕПОВЕЦ;19730000;2;Фенол, H2S;No substance;No substance;26.7;31.7;17.8;268.0;316.8;4+5
2014;Воронежская область;20000000;ВОРОНЕЖ;20701000;3;No substance;64 ВВ, 42 NO2, cт.7;ВВ, NO2;1.1;1.0;10.5;71.1;1000.0;5+1
2014;Еврейская автономная область;99000000;БИРОБИДЖАН;99701000;4;БП;No substance;ВВ, БП;4.2;1.6;1.4;5.8;74.8;1+эп
2014;Забайкальский край;76000000;КРАСНОКАМЕНСК;76621101;1;No substance;No substance;No substance;6.9;6.5;2.1;1.0;54.6;1
2014;Забайкальский край;76000000;ПЕТРОВСК-ЗАБАЙКАЛЬСКИЙ;76715000;4;БП;No substance;БП;0.029;0.03;0.003;0.04;17.5;1
2014;Забайкальский край;76000000;ЧИТА;76701000;4;БП;No substance;ВВ, NO2, Ф, Фенол, БП;14.5;12.9;8.7;43.3;335.8;5
2014;Ивановская область;24000000;ИВАНОВО;24701000;-9;No substance;No substance;No substance;1.0;0.8;8.3;26.1;409.2;2
2014;Ивановская область;24000000;ПРИВОЛЖСК;24620106;-9;No substance;No substance;No substance;0.02;0.3;0.2;0.1;16.5;1
2014;Иркутская область;25000000;АНГАРСК;25703000;2;No substance;No substance;NO2, БП;25.6;112.2;61.6;18.8;231.3;4+эп
2014;Иркутская область;25000000;БАЙКАЛЬСК;25634108;1;No substance;No substance;No substance;3.8;2.0;0.9;0.8;13.3;1
2014;Иркутская область;25000000;БИРЮСИНСК;25636105;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;8.7;1
2014;Иркутская область;25000000;БРАТСК;25714000;4;БП, ВВ;33 CS2, ст.7;ВВ, HF, БП, CS2, Ф;19.4;12.7;10.7;90.6;241.3;6
2014;Иркутская область;25000000;ВИХОРЕВКА;25604103;-9;No substance;No substance;ВВ, NO2;-9.0;-9.0;-9.0;-9.0;22.0;1
2014;Иркутская область;25000000;ЗИМА;25720000;4;БП;No substance;БП;0.2;0.3;0.1;0.6;31.9;2
2014;Иркутская область;25000000;ИРКУТСК;25701000;4;БП;No substance;ВВ, NO2, БП;11.2;42.5;15.4;38.6;606.1;7+1
2014;Иркутская область;25000000;КУЛТУК;25634162;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;3.7;1
2014;Иркутская область;25000000;ЛИСТВЯНКА;25612160;1;No substance;No substance;ВВ;-9.0;-9.0;-9.0;-9.0;2.0;1
2014;Иркутская область;25000000;МЕГЕТ;25703000;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;8.9;1
2014;Иркутская область;25000000;САЯНСК;25726000;3;БП;No substance;БП;4.2;18.1;2.6;0.1;39.5;1
2014;Иркутская область;25000000;СВИРСК;25746000;1;No substance;No substance;NO2;1.3;0.3;0.1;0.3;13.1;1
2014;Иркутская область;25000000;СЛЮДЯНКА;25634101;1;No substance;No substance;БП;3.8;2.0;0.9;0.8;19.0;1
2014;Иркутская область;25000000;ТУЛУН;25732000;-9;No substance;No substance;No substance;0.8;1.2;0.2;1.0;43.0;1
2014;Иркутская область;25000000;УСОЛЬЕ-СИБИРСКОЕ;25736000;3;БП;No substance;ВВ, БП, Ф;5.4;17.3;2.9;0.1;81.4;2
2014;Иркутская область;25000000;УСТЬ-ИЛИМСК;25738000;1;No substance;No substance;NO2;16.3;7.2;3.8;3.6;84.3;3
2014;Иркутская область;25000000;ЧЕРЕМХОВО;25745000;3;No substance;No substance;NO2, БП;1.5;2.3;0.8;1.8;51.6;2
2014;Иркутская область;25000000;ШЕЛЕХОВ;25655101;4;БП;No substance;ВВ, NO2, Ф, БП;8.1;6.4;1.8;18.3;48.0;2
2014;Калининградская область;27000000;КАЛИНИНГРАД;27701000;2;No substance;No substance;ВВ, NO2, БП;1.4;1.5;5.9;29.5;448.5;5
2014;Калужская область;29000000;КАЛУГА;29701000;2;No substance;No substance;NO2, Фенол;0.3;0.12;2.9;18.9;350.4;2
2014;Камчатский край;30000000;ЕЛИЗОВО;30607101;1;No substance;No substance;NO2;1.1;1.3;3.4;11.2;38.6;1
2014;Камчатский край;30000000;ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ;30701000;1;No substance;No substance;Ф;1.6;2.9;14.9;31.8;182.7;5
2014;Карачаево-Черкесская Республика;91000000;ЧЕРКЕССК;91701000;-9;No substance;No substance;No substance;3.6;-9.0;48.8;118.2;122.2;1
2014;Кемеровская область;32000000;КЕМЕРОВО;32701000;2;No substance;No substance;NO2, БП;6.8;13.5;10.6;33.7;544.0;8
2014;Кемеровская область;32000000;НОВОКУЗНЕЦК;32731000;4;БП;No substance;БП;28.3;34.1;17.3;211.0;550.2;8
2014;Кемеровская область;32000000;ПРОКОПЬЕВСК;32737000;1;No substance;No substance;NO2, БП;2.9;1.4;0.44;4.5;202.7;2
2014;Кировская область;33000000;КИРОВ;33701000;2;No substance;No substance;БП;6.3;5.3;10.1;27.6;488.1;5
2014;Кировская область;33000000;КИРОВО-ЧЕПЕЦК;33707000;1;No substance;No substance;БП;3.7;0.5;3.0;8.1;89.3;1
2014;Костромская область;34000000;ВОЛГОРЕЧЕНСК;34706000;1;No substance;No substance;No substance;-9.0;0.2;17.1;0.2;16.9;1
2014;Костромская область;34000000;КОСТРОМА;34701000;1;No substance;No substance;No substance;0.7;0.15;2.7;16.2;271.4;4
2014;Краснодарский край;03000000;КРАСНОДАР;03701000;2;No substance;No substance;NO2, БП, Фенол;0.3;0.7;9.5;59.6;893.4;3
2014;Краснодарский край;03000000;НОВОРОССИЙСК;03720000;2;No substance;No substance;ВВ, NO2;3.1;0.6;15.6;21.3;256.6;3
2014;Краснодарский край;03000000;СОЧИ;03726000;1;No substance;No substance;Озон;0.3;0.4;3.33;18.2;420.0;2
2014;Красноярский край;04000000;АЧИНСК;04703000;3;No substance;No substance;БП, Ф, NO2;19.4;5.3;9.9;15.5;107.8;3
2014;Красноярский край;04000000;КАНСК;04720000;1;No substance;No substance;БП;2.8;1.3;1.2;5.7;92.1;2
2014;Красноярский край;04000000;КРАСНОЯРСК;04701000;4;БП;No substance;БП, Ф;21.9;27.3;22.3;138.8;1035.5;8
2014;Красноярский край;04000000;ЛЕСОСИБИРСК;04722000;4;БП;No substance;ВВ, Фенол, БП, Ф;2.2;1.2;1.0;10.8;65.2;2
2014;Красноярский край;04000000;МИНУСИНСК;04723000;4;БП;No substance;БП;0.2;0.1;0.05;1.1;71.7;1
2014;Красноярский край;04000000;НАЗАРОВО;04726000;3;No substance;No substance;БП;12.4;17.9;9.8;1.3;51.4;2
2014;Красноярский край;04000000;НОРИЛЬСК;04729000;4;SO2, H2S;62 H2S, ст.11;SO2, NO2, NO;10.3;1881.2;11.3;14.1;176.6;3
2014;Курганская область;37000000;КУРГАН;37701000;3;No substance;No substance;БП, Ф;2.4;1.7;6.7;20.0;325.7;5
2014;Курская область;38000000;КУРСК;38701000;1;No substance;No substance;Ф, Свинец;0.4;0.03;1.7;0.9;431.0;4
2014;Ленинградская область;41000000;ВОЕЙКОВО;41612416;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2014;Ленинградская область;41000000;ВОЛОСОВО;41606101;-9;No substance;No substance;No substance;0.034;0.034;0.01;0.04;12.2;1
2014;Ленинградская область;41000000;ВОЛХОВ;41609101;-9;No substance;No substance;No substance;0.9;0.7;0.62;2.6;46.6;1
2014;Ленинградская область;41000000;ВЫБОРГ;41615101;1;No substance;No substance;NO2, БП;0.25;0.38;0.45;0.54;80.3;1
2014;Ленинградская область;41000000;КИНГИСЕПП;41621101;1;No substance;No substance;БП;0.13;0.17;0.28;0.32;48.1;1
2014;Ленинградская область;41000000;КИРИШИ;41624101;1;No substance;No substance;No substance;0.3;16.3;7.2;2.7;52.5;2
2014;Ленинградская область;41000000;ЛУГА;41633101;1;No substance;No substance;No substance;0.18;0.21;0.13;0.41;36.8;1
2014;Ленинградская область;41000000;СВЕТОГОРСК;41615114;2;H2S;No substance;Ф;0.34;0.1;1.56;1.62;15.9;1
2014;Ленинградская область;41000000;СЛАНЦЫ;41642101;-9;No substance;No substance;No substance;0.65;0.03;1.0;0.07;33.2;1
